Gene		GRCP	GLCP
g14000		1.727e-08	2.205e-08
g14001		2.583e-08	2.593e-08
g14002		2.914e-08	2.939e-08
g14003		8.605e-09	8.793e-09
g14004		1.723e-08	1.999e-08
g14005		9.585e-09	1.024e-08
g14006		9.679e-01	9.998e-01
g14007		1.410e-08	1.743e-08
g14008		1.399e-01	1.427e-01
g14009		4.386e-09	4.429e-09
g1401		4.181e-01	8.301e-01
g14010		1.162e-08	1.254e-08
g14011		3.436e-08	3.691e-08
g14012		2.583e-08	2.658e-08
g14013		9.468e-01	9.611e-01
g14014		8.527e-09	1.688e-08
g14015		3.283e-03	3.421e-03
g14016		6.423e-11	6.493e-11
g14017		3.444e-08	3.915e-08
g14018		8.283e-06	5.014e-04
g14019		7.430e-09	8.201e-09
g1402		3.574e-03	4.349e-03
g14020		1.207e-04	2.648e-04
g14021		1.752e-08	1.884e-08
g14022		3.439e-08	3.554e-08
g14023		1.751e-08	1.847e-08
g14024		4.023e-09	4.637e-09
g14025		2.980e-10	3.171e-10
g14026		8.624e-09	8.624e-09
g14027		1.566e-08	1.910e-08
g14028		1.723e-08	2.665e-08
g14029		1.755e-08	1.887e-08
g1403		8.961e-09	1.059e-08
g14030		1.720e-08	1.879e-08
g14031		3.878e-01	4.264e-01
g14032		2.583e-08	3.177e-08
g14033		1.787e-08	1.837e-08
g14034		2.612e-08	2.878e-08
g14035		1.722e-08	1.920e-08
g14036		1.884e-10	2.042e-10
g14037		1.723e-08	1.892e-08
g14038		1.424e-08	1.687e-08
g14039		2.615e-08	2.722e-08
g1404		1.124e-10	1.166e-10
g14040		1.724e-08	2.091e-08
g14041		1.066e-08	1.076e-08
g14042		1.404e-08	1.806e-08
g14043		1.727e-08	1.747e-08
g14044		2.104e-03	2.491e-03
g14045		2.672e-08	2.832e-08
g14046		4.436e-09	7.618e-09
g14047		1.069e-02	1.069e-02
g14048		1.123e-09	1.216e-09
g14049		8.805e-09	8.958e-09
g1405		8.125e-01	9.200e-01
g14050		2.590e-08	3.115e-08
g14051		1.725e-08	2.252e-08
g14052		2.616e-08	3.003e-08
g14053		2.509e-08	3.586e-08
g14054		2.573e-08	3.827e-08
g14055		4.041e-08	4.138e-08
g14056		9.349e-09	1.061e-08
g14057		9.488e-01	9.512e-01
g14058		1.144e-08	1.195e-08
g14059		2.732e-10	4.386e-10
g1406		2.789e-08	3.137e-08
g14060		1.814e-08	1.815e-08
g14061		9.150e-09	9.934e-09
g14062		1.879e-08	2.324e-08
g14063		2.817e-01	6.712e-01
g14064		9.589e-09	1.018e-08
g14065		1.723e-08	1.724e-08
g14066		5.828e-10	5.939e-10
g14067		2.621e-08	2.821e-08
g14068		1.756e-08	1.983e-08
g14069		1.724e-08	1.818e-08
g1407		9.735e-01	9.999e-01
g14070		1.722e-08	2.867e-08
g14071		8.653e-09	1.250e-08
g14072		1.727e-08	1.737e-08
g14073		1.000e+00	1.000e+00
g14074		8.831e-09	9.199e-09
g14075		9.232e-09	9.402e-09
g14076		7.470e-01	9.800e-01
g14077		1.885e-08	2.375e-08
g14078		2.657e-01	2.712e-01
g14079		9.926e-09	1.069e-08
g1408		1.326e-09	1.328e-09
g14080		1.772e-08	1.823e-08
g14081		3.210e-08	3.339e-08
g14082		1.650e-09	3.405e-09
g14083		3.509e-08	4.530e-08
g14084		2.695e-08	2.874e-08
g14085		8.625e-09	8.625e-09
g14086		3.465e-08	3.503e-08
g14087		4.300e-08	4.347e-08
g14088		2.631e-01	2.653e-01
g14089		1.081e-09	1.394e-09
g1409		9.327e-09	1.011e-08
g14090		8.172e-09	2.457e-08
g14091		1.994e-08	2.338e-08
g14092		8.649e-09	9.563e-09
g14093		7.241e-01	7.241e-01
g14094		9.782e-10	1.033e-09
g14095		8.682e-09	8.775e-09
g14096		8.604e-09	9.451e-09
g14097		8.858e-09	9.987e-09
g14098		1.745e-08	1.754e-08
g14099		9.844e-01	9.997e-01
g141		8.885e-09	8.886e-09
g1410		2.816e-08	2.874e-08
g14100		1.604e-08	2.464e-08
g14101		2.570e-08	3.169e-08
g14102		9.302e-09	9.706e-09
g14103		5.703e-09	6.324e-09
g14104		2.826e-10	3.631e-10
g14105		8.732e-09	8.926e-09
g14106		4.460e-10	5.686e-10
g14107		2.585e-08	2.651e-08
g14108		2.583e-08	2.658e-08
g14109		3.446e-08	3.775e-08
g1411		5.160e-09	5.815e-09
g14110		7.945e-09	8.119e-09
g14111		1.009e-10	1.192e-10
g14112		1.723e-08	1.733e-08
g14113		3.514e-08	3.674e-08
g14114		7.325e-03	7.474e-03
g14115		1.806e-08	2.176e-08
g14116		1.081e-08	1.293e-08
g14117		1.698e-08	2.245e-08
g14118		2.851e-08	3.792e-08
g14119		1.974e-08	2.284e-08
g1412		9.635e-09	9.984e-09
g14120		2.585e-08	2.689e-08
g14121		2.606e-08	2.775e-08
g14122		1.798e-08	1.866e-08
g14123		1.639e-09	1.987e-09
g14124		2.583e-08	2.951e-08
g14125		8.682e-09	1.381e-08
g14126		8.674e-09	8.680e-09
g14127		9.955e-09	1.315e-08
g14128		1.000e+00	1.000e+00
g14129		2.526e-08	2.880e-08
g1413		2.456e-08	3.344e-08
g14130		1.008e-08	1.119e-08
g14131		9.563e-09	9.587e-09
g14132		1.724e-08	1.838e-08
g14133		3.049e-02	3.823e-02
g14134		2.628e-08	4.223e-08
g14135		8.466e-09	8.827e-09
g14136		2.522e-08	2.747e-08
g14137		2.275e-01	2.424e-01
g14138		9.956e-01	9.999e-01
g14139		2.421e-08	2.789e-08
g1414		8.092e-09	1.141e-08
g14140		1.032e-05	1.056e-05
g14141		1.280e-08	1.363e-08
g14142		8.691e-09	9.346e-09
g14143		1.747e-08	1.833e-08
g14144		7.322e-10	8.165e-10
g14145		2.685e-08	2.716e-08
g14146		2.217e-08	2.329e-08
g14147		1.742e-08	1.753e-08
g14148		9.489e-09	9.691e-09
g14149		8.695e-09	8.977e-09
g1415		2.611e-08	2.664e-08
g14150		1.032e-08	1.547e-08
g14151		1.000e+00	1.000e+00
g14152		6.349e-10	8.326e-10
g14153		9.837e-01	9.837e-01
g14154		2.614e-08	3.771e-08
g14155		3.267e-08	3.952e-08
g14156		9.209e-09	9.216e-09
g14157		1.938e-08	2.082e-08
g14158		3.444e-08	3.538e-08
g14159		2.304e-04	1.092e-03
g1416		1.309e-09	1.689e-09
g14160		6.374e-09	6.791e-09
g14161		1.723e-08	1.892e-08
g14162		3.110e-10	4.148e-10
g14163		9.999e-01	9.999e-01
g14164		1.727e-08	1.746e-08
g14165		1.764e-08	1.764e-08
g14166		8.749e-09	9.136e-09
g14167		1.698e-08	1.993e-08
g14168		1.601e-08	2.352e-08
g14169		4.004e-04	4.967e-04
g1417		1.755e-08	2.257e-08
g14170		2.552e-08	2.631e-08
g14171		2.583e-04	1.909e-03
g14172		3.465e-08	3.960e-08
g14173		4.214e-08	5.366e-08
g14174		4.682e-01	5.669e-01
g14175		1.725e-08	1.801e-08
g14176		8.250e-09	8.250e-09
g14177		9.833e-09	1.085e-08
g14178		1.854e-08	1.902e-08
g14179		1.477e-10	1.656e-10
g1418		1.676e-08	2.125e-08
g14180		1.356e-01	1.356e-01
g14181		3.595e-09	5.719e-09
g14182		1.444e-08	1.629e-08
g14183		4.305e-08	4.597e-08
g14184		1.790e-08	1.865e-08
g14185		7.544e-09	2.401e-08
g14186		1.792e-08	2.492e-08
g14187		5.334e-10	6.249e-10
g14188		9.235e-09	1.009e-08
g14189		5.342e-02	6.042e-02
g1419		2.638e-08	2.939e-08
g14190		4.300e-08	5.006e-08
g14191		3.908e-08	4.083e-08
g14192		1.037e-08	1.372e-08
g14193		1.750e-08	1.844e-08
g14194		1.862e-08	1.900e-08
g14195		7.860e-01	9.927e-01
g14196		1.724e-08	1.866e-08
g14197		1.726e-08	1.986e-08
g14198		3.443e-08	4.315e-08
g14199		2.584e-08	2.706e-08
g142		2.584e-08	3.083e-08
g1420		2.662e-08	3.034e-08
g14200		2.717e-08	2.813e-08
g14201		1.723e-08	1.732e-08
g14202		1.820e-08	1.896e-08
g14203		1.750e-04	1.787e-04
g14204		1.746e-08	1.784e-08
g14205		8.627e-09	8.723e-09
g14206		1.133e-09	1.406e-09
g14207		2.044e-08	2.384e-08
g14208		2.625e-08	2.871e-08
g14209		3.535e-08	3.606e-08
g1421		9.776e-11	1.077e-10
g14210		2.935e-08	3.436e-08
g14211		4.303e-08	4.593e-08
g14212		9.884e-01	9.993e-01
g14213		2.586e-08	2.868e-08
g14214		2.788e-08	2.807e-08
g14215		1.684e-08	1.846e-08
g14216		2.612e-08	2.738e-08
g14217		4.524e-09	7.651e-09
g14218		1.364e-08	1.586e-08
g14219		2.587e-08	2.803e-08
g1422		8.755e-09	8.870e-09
g14220		1.724e-08	2.175e-08
g14221		1.838e-08	1.860e-08
g14222		1.000e+00	1.000e+00
g14223		9.265e-09	1.128e-08
g14224		2.584e-08	2.697e-08
g14225		9.905e-09	1.035e-08
g14226		1.453e-08	1.496e-08
g14227		9.500e-09	9.734e-09
g14228		3.753e-08	4.499e-08
g14229		1.100e-03	2.646e-03
g1423		2.830e-08	2.872e-08
g14230		1.882e-04	1.947e-04
g14231		8.582e-01	1.000e+00
g14232		1.894e-08	2.227e-08
g14233		1.320e-08	1.676e-08
g14234		8.512e-09	1.009e-08
g14235		1.724e-08	2.072e-08
g14236		3.572e-02	3.619e-02
g14237		8.888e-09	8.923e-09
g14238		1.726e-08	1.764e-08
g14239		8.484e-09	1.041e-08
g1424		1.771e-08	1.778e-08
g14240		4.768e-01	6.648e-01
g14241		1.744e-08	2.525e-08
g14242		1.726e-08	1.746e-08
g14243		6.836e-09	6.983e-09
g14244		3.445e-08	3.445e-08
g14245		7.459e-09	8.652e-09
g14246		1.749e-08	1.827e-08
g14247		9.017e-01	9.992e-01
g14248		2.621e-08	2.947e-08
g14249		5.743e-02	6.624e-02
g1425		2.587e-08	2.795e-08
g14250		1.508e-08	2.189e-08
g14251		2.598e-08	2.777e-08
g14252		2.482e-10	2.596e-10
g14253		1.991e-01	2.324e-01
g14254		1.787e-08	1.880e-08
g14255		9.970e-09	1.035e-08
g14256		1.812e-08	1.822e-08
g14257		3.480e-08	3.518e-08
g14258		8.705e-09	9.789e-09
g14259		2.287e-08	2.383e-08
g1426		3.940e-09	8.653e-09
g14260		3.487e-08	3.786e-08
g14261		8.659e-09	8.755e-09
g14262		9.350e-01	9.372e-01
g14263		1.971e-08	2.155e-08
g14264		9.890e-01	9.998e-01
g14265		2.607e-08	2.620e-08
g14266		3.441e-08	4.174e-08
g14267		1.726e-08	1.775e-08
g14268		2.604e-08	3.002e-08
g14269		8.835e-10	2.186e-09
g1427		8.798e-09	1.094e-08
g14270		6.771e-11	7.741e-11
g14271		2.326e-08	2.738e-08
g14272		8.725e-09	9.125e-09
g14273		4.213e-08	4.240e-08
g14274		3.446e-08	4.265e-08
g14275		8.540e-09	1.357e-08
g14276		1.000e+00	1.000e+00
g14277		6.304e-05	6.534e-05
g14278		1.323e-08	1.377e-08
g14279		1.851e-08	1.861e-08
g1428		1.977e-09	2.217e-09
g14280		2.637e-08	2.826e-08
g14281		4.321e-03	5.228e-03
g14282		3.486e-08	3.908e-08
g14283		8.718e-09	9.192e-09
g14284		7.840e-09	9.556e-09
g14285		1.725e-08	1.753e-08
g14286		9.111e-09	9.111e-09
g14287		1.723e-08	1.723e-08
g14288		2.581e-08	2.803e-08
g14289		2.540e-11	2.602e-11
g1429		2.138e-09	2.315e-09
g14290		1.779e-02	1.988e-02
g14291		2.583e-08	2.931e-08
g14292		1.822e-08	1.876e-08
g14293		2.318e-10	2.399e-10
g14294		8.352e-01	9.993e-01
g14295		9.970e-01	1.000e+00
g14296		1.722e-08	1.760e-08
g14297		9.147e-09	9.696e-09
g14298		8.880e-09	8.887e-09
g14299		6.599e-01	9.812e-01
g143		2.386e-10	3.592e-10
g1430		8.536e-09	1.255e-08
g14300		5.092e-08	5.419e-08
g14301		1.722e-08	1.854e-08
g14302		1.762e-08	1.867e-08
g14303		1.420e-08	1.532e-08
g14304		6.981e-09	1.017e-08
g14305		8.632e-09	1.277e-08
g14306		1.711e-08	1.909e-08
g14307		1.449e-10	1.567e-10
g14308		1.155e-08	1.159e-08
g14309		8.813e-09	1.345e-08
g1431		1.002e-09	1.221e-09
g14310		1.724e-08	1.856e-08
g14311		8.950e-09	8.955e-09
g14312		2.887e-08	2.925e-08
g14313		5.377e-02	6.179e-02
g14314		9.437e-09	1.012e-08
g14315		1.066e-08	1.232e-08
g14316		2.615e-02	3.700e-02
g14317		4.077e-08	4.442e-08
g14318		1.728e-08	1.766e-08
g14319		3.219e-10	3.759e-10
g1432		3.077e-08	3.218e-08
g14320		1.195e-10	2.039e-10
g14321		8.695e-09	1.039e-08
g14322		2.310e-02	2.477e-02
g14323		1.151e-08	1.233e-08
g14324		3.465e-08	3.749e-08
g14325		3.351e-08	4.608e-08
g14326		2.621e-08	2.731e-08
g14327		1.777e-08	1.810e-08
g14328		9.601e-09	1.082e-08
g14329		2.485e-08	4.589e-08
g1433		1.946e-08	2.003e-08
g14330		6.686e-09	7.342e-09
g14331		3.461e-10	3.493e-10
g14332		1.000e+00	1.000e+00
g14333		4.141e-01	6.290e-01
g14334		1.040e-08	1.133e-08
g14335		1.412e-10	1.931e-10
g14336		8.693e-09	8.697e-09
g14337		2.582e-08	2.630e-08
g14338		1.566e-08	1.604e-08
g14339		8.848e-09	8.851e-09
g1434		1.843e-08	2.192e-08
g14340		1.928e-08	2.035e-08
g14341		2.372e-08	3.056e-08
g14342		1.770e-08	1.859e-08
g14343		4.042e-02	4.042e-02
g14344		8.623e-09	9.374e-09
g14345		7.752e-03	7.956e-03
g14346		4.302e-08	4.368e-08
g14347		1.001e-04	1.183e-04
g14348		1.755e-08	2.369e-08
g14349		1.308e-08	1.346e-08
g1435		2.620e-08	3.770e-08
g14350		1.756e-08	1.982e-08
g14351		1.000e+00	1.000e+00
g14352		1.942e-01	1.963e-01
g14353		3.418e-11	3.475e-11
g14354		8.729e-11	9.049e-11
g14355		1.191e-09	2.195e-09
g14356		2.832e-08	2.973e-08
g14357		1.728e-08	2.209e-08
g14358		8.517e-10	1.012e-09
g14359		1.769e-08	1.873e-08
g1436		1.923e-10	2.074e-10
g14360		1.717e-08	1.797e-08
g14361		8.286e-02	8.286e-02
g14362		1.417e-08	3.204e-08
g14363		2.379e-08	2.840e-08
g14364		3.381e-08	3.517e-08
g14365		9.680e-01	9.999e-01
g14366		7.675e-09	1.177e-08
g14367		1.905e-08	2.434e-08
g14368		1.442e-08	2.243e-08
g14369		1.775e-08	2.296e-08
g1437		9.508e-09	1.028e-08
g14370		9.147e-09	1.258e-08
g14371		1.000e+00	1.000e+00
g14372		2.105e-08	2.304e-08
g14373		2.669e-08	3.946e-08
g14374		1.516e-08	1.890e-08
g14375		3.392e-08	3.591e-08
g14376		7.826e-11	7.908e-11
g14377		9.603e-11	9.746e-11
g14378		1.909e-08	2.448e-08
g14379		2.548e-08	2.711e-08
g1438		2.750e-08	4.239e-08
g14380		2.234e-08	2.482e-08
g14381		2.585e-08	2.727e-08
g14382		1.781e-08	1.848e-08
g14383		1.091e-08	1.153e-08
g14384		1.479e-08	2.361e-08
g14385		8.193e-01	9.951e-01
g14386		1.377e-02	1.435e-02
g14387		8.608e-09	1.574e-08
g14388		1.126e-08	1.264e-08
g14389		2.575e-08	2.706e-08
g1439		1.727e-08	1.765e-08
g14390		2.580e-08	2.723e-08
g14391		9.173e-09	1.019e-08
g14392		1.724e-08	1.921e-08
g14393		3.210e-08	4.323e-08
g14394		8.960e-09	1.160e-08
g14395		5.597e-09	8.097e-09
g14396		7.145e-09	8.177e-09
g14397		1.773e-08	1.812e-08
g14398		6.966e-03	8.315e-03
g14399		8.876e-09	8.896e-09
g144		1.758e-08	2.047e-08
g1440		1.268e-08	1.524e-08
g14400		2.583e-08	2.630e-08
g14401		6.505e-02	8.868e-02
g14402		9.938e-10	1.423e-09
g14403		4.339e-08	4.651e-08
g14404		1.802e-08	2.326e-08
g14405		8.674e-09	8.681e-09
g14406		7.556e-02	1.060e-01
g14407		1.773e-08	1.817e-08
g14408		7.244e-10	8.166e-10
g14409		1.761e-08	1.845e-08
g1441		1.724e-08	1.931e-08
g14410		1.659e-08	2.038e-08
g14411		1.344e-08	1.366e-08
g14412		8.909e-09	1.076e-08
g14413		8.905e-09	1.415e-08
g14414		1.724e-08	1.950e-08
g14415		1.724e-08	1.771e-08
g14416		1.976e-08	2.387e-08
g14417		5.907e-02	6.642e-02
g14418		5.411e-09	1.187e-08
g14419		7.665e-11	7.925e-11
g1442		1.667e-10	1.686e-10
g14420		2.559e-08	2.798e-08
g14421		1.726e-08	1.970e-08
g14422		8.614e-09	2.632e-08
g14423		1.687e-10	2.324e-10
g14424		7.888e-01	8.880e-01
g14425		2.618e-08	3.110e-08
g14426		8.814e-09	8.893e-09
g14427		2.059e-08	2.150e-08
g14428		8.958e-09	9.079e-09
g14429		1.744e-08	1.783e-08
g1443		1.996e-10	2.343e-10
g14430		9.035e-09	9.058e-09
g14431		7.135e-09	8.608e-09
g14432		1.833e-08	1.949e-08
g14433		3.642e-10	3.808e-10
g14434		2.765e-01	4.017e-01
g14435		5.406e-10	7.614e-10
g14436		1.046e-10	1.066e-10
g14437		1.612e-08	2.554e-08
g14438		2.897e-08	2.998e-08
g14439		4.131e-10	4.239e-10
g1444		3.716e-08	5.071e-08
g14440		8.682e-09	8.787e-09
g14441		8.630e-09	8.630e-09
g14442		5.025e-10	7.402e-10
g14443		1.774e-08	1.895e-08
g14444		4.304e-08	4.399e-08
g14445		2.196e-08	3.841e-08
g14446		8.557e-09	1.061e-08
g14447		1.016e-08	1.215e-08
g14448		5.534e-11	5.717e-11
g14449		9.043e-09	9.044e-09
g1445		9.735e-09	1.686e-08
g14450		1.728e-08	3.629e-08
g14451		1.010e-08	1.145e-08
g14452		9.651e-09	1.304e-08
g14453		3.037e-10	3.233e-10
g14454		6.014e-10	6.075e-10
g14455		1.509e-08	1.676e-08
g14456		8.012e-11	8.071e-11
g14457		1.873e-08	2.128e-08
g14458		1.374e-10	1.430e-10
g14459		1.755e-08	1.887e-08
g1446		2.585e-08	2.689e-08
g14460		5.242e-01	5.354e-01
g14461		4.304e-08	5.681e-08
g14462		4.596e-09	8.659e-09
g14463		1.727e-08	1.727e-08
g14464		1.187e-08	1.323e-08
g14465		3.530e-10	3.831e-10
g14466		3.619e-01	8.089e-01
g14467		7.080e-10	1.046e-09
g14468		1.755e-08	1.974e-08
g14469		8.880e-01	8.902e-01
g1447		8.915e-09	9.076e-09
g14470		1.728e-08	1.803e-08
g14471		2.626e-08	2.720e-08
g14472		5.625e-02	7.876e-02
g14473		6.994e-02	7.089e-02
g14474		1.243e-10	1.527e-10
g14475		1.912e-08	1.938e-08
g14476		8.959e-09	9.807e-09
g14477		1.774e-08	1.956e-08
g14478		1.772e-08	3.396e-08
g14479		1.258e-04	1.544e-04
g1448		1.835e-08	1.908e-08
g14480		8.743e-10	1.074e-09
g14481		3.983e-01	4.098e-01
g14482		8.636e-09	1.192e-08
g14483		1.724e-08	1.771e-08
g14484		8.636e-09	8.636e-09
g14485		8.631e-09	2.083e-08
g14486		3.343e-08	3.348e-08
g14487		4.470e-03	4.682e-03
g14488		1.776e-08	2.001e-08
g14489		2.417e-10	3.526e-10
g1449		4.243e-08	4.694e-08
g14490		1.723e-08	1.864e-08
g14491		1.805e-08	1.866e-08
g14492		7.676e-09	1.472e-08
g14493		8.643e-09	8.748e-09
g14494		1.310e-08	1.432e-08
g14495		8.615e-09	9.178e-09
g14496		9.241e-09	9.807e-09
g14497		1.448e-08	1.699e-08
g14498		5.463e-06	5.467e-06
g14499		1.070e-08	1.229e-08
g145		2.400e-08	2.408e-08
g1450		2.785e-08	3.757e-08
g14500		2.724e-04	3.018e-04
g14501		1.722e-08	1.976e-08
g14502		1.788e-08	2.102e-08
g14503		9.563e-09	1.948e-08
g14504		1.933e-08	2.008e-08
g14505		1.908e-08	2.565e-08
g14506		2.306e-10	2.593e-10
g14507		1.784e-08	2.137e-08
g14508		8.570e-09	8.851e-09
g14509		3.279e-08	3.411e-08
g1451		1.258e-08	1.276e-08
g14510		2.515e-08	2.793e-08
g14511		5.247e-10	5.616e-10
g14512		1.723e-08	1.939e-08
g14513		9.233e-09	1.059e-08
g14514		9.084e-09	1.077e-08
g14515		1.669e-08	1.925e-08
g14516		2.782e-02	6.261e-01
g14517		2.649e-08	2.885e-08
g14518		1.728e-08	2.207e-08
g14519		2.584e-08	2.646e-08
g1452		8.663e-09	8.855e-09
g14520		7.923e-01	8.559e-01
g14521		1.535e-08	1.701e-08
g14522		3.361e-08	3.412e-08
g14523		9.777e-09	1.141e-08
g14524		8.347e-09	9.603e-09
g14525		1.721e-08	1.863e-08
g14526		3.444e-08	3.679e-08
g14527		4.490e-08	4.689e-08
g14528		5.594e-02	7.643e-02
g14529		2.973e-08	3.712e-08
g1453		9.003e-09	9.586e-09
g14530		1.198e-09	2.468e-09
g14531		1.696e-08	2.133e-08
g14532		1.827e-09	2.516e-09
g14533		4.200e-10	4.735e-10
g14534		1.723e-08	1.836e-08
g14535		9.003e-09	1.035e-08
g14536		8.645e-09	8.645e-09
g14537		1.832e-08	2.238e-08
g14538		1.903e-09	2.394e-09
g14539		3.370e-08	3.571e-08
g1454		9.859e-09	1.105e-08
g14540		2.106e-08	2.270e-08
g14541		3.723e-01	8.004e-01
g14542		1.780e-08	1.788e-08
g14543		8.621e-09	8.717e-09
g14544		8.593e-09	8.593e-09
g14545		2.643e-08	3.688e-08
g14546		6.834e-10	1.040e-09
g14547		6.543e-10	7.436e-10
g14548		2.634e-08	2.773e-08
g14549		9.093e-09	9.105e-09
g1455		1.235e-10	1.255e-10
g14550		1.672e-01	5.549e-01
g14551		8.595e-09	8.805e-09
g14552		8.682e-09	9.070e-09
g14553		2.584e-08	2.584e-08
g14554		4.006e-02	6.169e-02
g14555		8.567e-10	9.676e-10
g14556		1.656e-08	1.865e-08
g14557		1.888e-08	2.441e-08
g14558		1.776e-08	1.993e-08
g14559		2.583e-08	2.828e-08
g1456		2.580e-08	3.003e-08
g14560		8.794e-09	9.438e-09
g14561		1.222e-08	1.262e-08
g14562		1.894e-08	2.020e-08
g14563		3.034e-08	3.549e-08
g14564		3.605e-09	3.859e-09
g14565		1.876e-10	2.842e-10
g14566		3.522e-08	3.522e-08
g14567		2.348e-10	2.421e-10
g14568		1.788e-08	2.008e-08
g14569		1.726e-08	1.728e-08
g1457		1.708e-10	1.708e-10
g14570		1.190e-04	1.260e-04
g14571		1.246e-09	1.318e-09
g14572		1.879e-08	2.408e-08
g14573		1.138e-08	1.377e-08
g14574		4.984e-08	5.191e-08
g14575		1.624e-10	1.674e-10
g14576		2.333e-01	5.110e-01
g14577		2.019e-10	2.033e-10
g14578		1.794e-08	1.928e-08
g14579		1.867e-08	1.897e-08
g1458		2.348e-08	3.480e-08
g14580		3.369e-08	3.426e-08
g14581		5.513e-11	5.513e-11
g14582		2.650e-08	2.823e-08
g14583		4.292e-08	6.103e-08
g14584		2.881e-09	3.474e-09
g14585		2.030e-08	2.488e-08
g14586		5.648e-02	8.325e-02
g14587		1.306e-03	1.716e-03
g14588		2.562e-08	3.385e-08
g14589		2.431e-08	3.508e-08
g1459		1.759e-10	1.835e-10
g14590		8.578e-09	8.672e-09
g14591		2.683e-10	2.738e-10
g14592		3.444e-08	3.586e-08
g14593		4.304e-08	4.408e-08
g14594		8.120e-01	9.690e-01
g14595		8.446e-02	3.926e-01
g14596		3.753e-02	4.679e-02
g14597		1.688e-08	2.175e-08
g14598		2.242e-08	2.770e-08
g14599		1.753e-08	1.753e-08
g146		2.472e-01	2.507e-01
g1460		1.619e-08	2.942e-08
g14600		9.116e-09	9.900e-09
g14601		2.638e-08	3.081e-08
g14602		1.045e-08	1.133e-08
g14603		3.655e-02	3.656e-02
g14604		4.805e-09	7.020e-09
g14605		2.638e-08	2.688e-08
g14606		6.271e-01	9.496e-01
g14607		6.349e-01	9.702e-01
g14608		1.276e-08	2.051e-08
g14609		4.113e-10	4.314e-10
g1461		6.644e-09	1.427e-08
g14610		1.723e-08	1.751e-08
g14611		9.119e-09	9.173e-09
g14612		2.165e-10	2.452e-10
g14613		3.816e-09	4.036e-09
g14614		1.725e-08	2.116e-08
g14615		2.580e-08	3.286e-08
g14616		2.583e-08	2.818e-08
g14617		2.589e-08	2.784e-08
g14618		1.245e-09	1.476e-09
g14619		8.901e-09	9.767e-09
g1462		2.236e-08	2.309e-08
g14620		9.089e-09	9.095e-09
g14621		8.679e-09	9.241e-09
g14622		2.583e-08	2.931e-08
g14623		8.722e-01	8.722e-01
g14624		2.582e-08	2.648e-08
g14625		3.743e-08	4.675e-08
g14626		1.723e-08	1.977e-08
g14627		8.822e-09	8.836e-09
g14628		5.156e-08	5.363e-08
g14629		1.101e-08	1.155e-08
g1463		1.001e-10	1.195e-10
g14630		2.584e-08	3.205e-08
g14631		2.583e-08	2.922e-08
g14632		8.514e-09	8.792e-09
g14633		8.670e-09	8.777e-09
g14634		9.283e-01	9.995e-01
g14635		5.922e-01	8.281e-01
g14636		8.033e-09	1.176e-08
g14637		8.209e-10	9.932e-10
g14638		8.502e-09	1.072e-08
g14639		2.755e-08	2.943e-08
g1464		9.214e-09	1.032e-08
g14640		1.135e-08	2.164e-08
g14641		2.619e-08	2.624e-08
g14642		2.804e-08	3.012e-08
g14643		1.308e-08	1.356e-08
g14644		1.028e-09	1.252e-09
g14645		5.196e-01	5.798e-01
g14646		4.701e-08	4.751e-08
g14647		1.952e-08	2.195e-08
g14648		1.723e-08	1.845e-08
g14649		8.665e-09	8.665e-09
g1465		3.341e-08	3.474e-08
g14650		1.047e-08	1.059e-08
g14651		9.123e-09	9.132e-09
g14652		3.444e-08	4.609e-08
g14653		1.720e-08	2.265e-08
g14654		1.642e-09	1.695e-09
g14655		9.799e-09	9.956e-09
g14656		8.660e-09	8.777e-09
g14657		6.330e-02	6.757e-02
g14658		2.152e-05	1.251e-03
g14659		1.449e-08	1.681e-08
g1466		1.723e-08	1.930e-08
g14660		8.857e-09	9.004e-09
g14661		5.270e-09	9.552e-09
g14662		1.005e-08	1.210e-08
g14663		9.041e-09	9.657e-09
g14664		3.644e-01	3.889e-01
g14665		8.915e-09	1.531e-08
g14666		8.837e-09	1.515e-08
g14667		2.770e-08	2.864e-08
g14668		1.147e-08	1.818e-08
g14669		1.723e-08	2.542e-08
g1467		1.717e-08	2.027e-08
g14670		1.388e-01	2.015e-01
g14671		1.782e-08	2.379e-08
g14672		1.086e-08	1.300e-08
g14673		2.609e-08	2.628e-08
g14674		3.731e-10	3.910e-10
g14675		8.629e-09	9.570e-09
g14676		8.517e-09	9.260e-09
g14677		9.214e-09	1.638e-08
g14678		3.363e-08	3.943e-08
g14679		1.680e-09	2.059e-09
g1468		2.166e-10	2.609e-10
g14680		2.583e-08	2.611e-08
g14681		3.201e-08	3.693e-08
g14682		2.796e-08	2.881e-08
g14683		2.059e-08	2.136e-08
g14684		4.442e-10	4.670e-10
g14685		5.224e-11	5.269e-11
g14686		1.538e-08	1.784e-08
g14687		1.883e-03	3.157e-03
g14688		1.909e-06	2.039e-06
g14689		2.605e-08	2.813e-08
g1469		9.501e-09	1.184e-08
g14690		8.580e-09	9.329e-09
g14691		2.395e-08	2.654e-08
g14692		1.427e-08	1.756e-08
g14693		2.769e-08	3.410e-08
g14694		8.991e-11	1.085e-10
g14695		2.045e-03	2.719e-03
g14696		1.819e-08	2.025e-08
g14697		2.585e-08	2.614e-08
g14698		9.983e-01	9.999e-01
g14699		1.723e-08	1.949e-08
g147		1.164e-08	1.789e-08
g1470		2.583e-08	2.884e-08
